x	y	temp
0.0	0.0	1073
0.05	2.445623337844566	1073
0.1	3.9984933651630428	1073
0.15	5.272228360398174	1073
0.2	6.33511111774758	1073
0.25	7.217170541472775	1073
0.3	7.931797504005949	1073
0.35	8.483667307991809	1073
0.4	8.873361905539802	1073
0.45	9.100366495384776	1073
0.5	9.164711000472025	1073
0.55	9.067456628340352	1073
0.6	8.810339956524317	1073
0.65	8.394883344363919	1073
0.7	7.8211425170563444	1073
0.75	7.086043250577205	1073
0.8	6.180952641164879	1073
0.85	5.087482181004091	1073
0.9	3.7682558183712445	1073
0.95	2.136995552321636	1073
1.0	0.0	1073
