x	y	temp
0.0	0.0	2213
0.05	1.3904260550536378	2213
0.1	2.0797505553667577	2213
0.15	2.5784498325175633	2213
0.2	2.9554859562277045	2213
0.25	3.2436348915828432	2213
0.3	3.4616209362283286	2213
0.35	3.6210726517734457	2213
0.4	3.7294110689335582	2213
0.45	3.7912336701871254	2213
0.5	3.809016368763295	2213
0.55	3.7834465955998127	2213
0.6	3.713510472442323	2213
0.65	3.596363445625073	2213
0.7	3.4269403648506227	2213
0.75	3.197156881586949	2213
0.8	2.8943288986038738	2213
0.85	2.4978066147530313	2213
0.9	1.9705433596107866	2213
0.95	1.229958387809404	2213
1.0	0.0	2213
