x	y	temp
0.0	0.0	803
0.05	2.0679515313825692e-25	803
0.1	0.0	803
0.15	0.0	803
0.2	-2.0679515313825692e-25	803
0.25	0.0	803
0.3	58.108700489110774	803
0.35	59.73954391944274	803
0.4	61.07066780473275	803
0.45	62.21041194600688	803
0.5	63.18694587590602	803
0.55	64.01266647296167	803
0.6	64.70364011365272	803
0.65	65.24947257922663	803
0.7	65.64552285179887	803
0.75	65.86184087250602	803
0.8	65.84376369559328	803
0.85	65.3961451766743	803
0.9	0.0	803
0.95	0.0	803
1.0	0.0	803
