x	y	temp
0.0	0.0	1103
0.05	2.427419769360384	1103
0.1	3.9620490933616566	1103
0.15	5.217548360554559	1103
0.2	6.262287851554042	1103
0.25	7.126650280097692	1103
0.3	7.824713600843978	1103
0.35	8.362050561423821	1103
0.4	8.740134803150767	1103
0.45	8.959147997983052	1103
0.5	9.019527786494578	1103
0.55	8.922457359835136	1103
0.6	8.669566220635758	1103
0.65	8.262104974309281	1103
0.7	7.699745138699313	1103
0.75	6.978969829920601	1103
0.8	6.090733591718148	1103
0.85	5.016412887209611	1103
0.9	3.718780559888671	1103
0.95	2.1123458548446195	1103
1.0	0.0	1103
