x	y	temp
0.0	0.0	1373
0.05	2.3568516106085724	1373
0.1	3.821703126421639	1373
0.15	5.007446979288488	1373
0.2	5.982847226747026	1373
0.25	6.779879059164273	1373
0.3	7.415712271634391	1373
0.35	7.899950940877744	1373
0.4	8.238036231599594	1373
0.45	8.43312330843952	1373
0.5	8.487090443231097	1373
0.55	8.4009410354505	1373
0.6	8.17475299699808	1373
0.65	7.8072782844259905	1373
0.7	7.295228568015389	1373
0.75	6.632164208156254	1373
0.8	5.806655219729137	1373
0.85	4.798728717554809	1373
0.9	3.5713202728023816	1373
0.95	2.0410696531924515	1373
1.0	0.0	1373
