x	y	temp
0.0	0.0	1133
0.05	2.211264735062045	1133
0.1	3.551983970285818	1133
0.15	4.624548062590634	1133
0.2	5.497930531366549	1133
0.25	6.204917667227107	1133
0.3	6.76424303540341	1133
0.35	7.187543472160115	1133
0.4	7.482247353655723	1133
0.45	7.652958640862337	1133
0.5	7.702158919874705	1133
0.55	7.630540548930568	1133
0.6	7.437093889816396	1133
0.65	7.118977998951692	1133
0.7	6.671130762318015	1133
0.75	6.085470348095683	1133
0.8	5.3493147099784295	1133
0.85	4.442015683097765	1133
0.9	3.326527869699504	1133
0.95	1.9202714822330336	1133
1.0	0.0	1133
