x	y	temp
0.0	0.0	1153
0.05	1.0339757656912846e-25	1153
0.1	0.0	1153
0.15	0.0	1153
0.2	-1.0339757656912846e-25	1153
0.25	0.0	1153
0.3	69.52670277429915	1153
0.35	71.17324217442552	1153
0.4	72.51996804160588	1153
0.45	73.67540815256886	1153
0.5	74.66763805215503	1153
0.55	75.50896063103205	1153
0.6	76.21563024134385	1153
0.65	76.77706468870072	1153
0.7	77.18881093086735	1153
0.75	77.42073093331909	1153
0.8	77.41834972591083	1153
0.85	76.98642717647984	1153
0.9	0.0	1153
0.95	0.0	1153
1.0	0.0	1153
