x	y	temp
0.0	0.0	2183
0.05	1.3906732252702625	2183
0.1	2.079999091081831	2183
0.15	2.578699733921866	2183
0.2	2.955737223221618	2183
0.25	3.2438875240971896	2183
0.3	3.4618749343125046	2183
0.35	3.6213280154296257	2183
0.4	3.729667798228121	2183
0.45	3.791491765058254	2183
0.5	3.8092758291780626	2183
0.55	3.783707421579294	2183
0.6	3.713772664041599	2183
0.65	3.596627002783066	2183
0.7	3.4272052876664816	2183
0.75	3.1974231699018816	2183
0.8	2.8945965525241633	2183
0.85	2.498075634186165	2183
0.9	1.9708137446117888	2183
0.95	1.2302301384039254	2183
1.0	0.0	2183
