x	y	temp
0.0	0.0	2263
0.05	1.3900214571452807	2263
0.1	2.0793437220314814	2263
0.15	2.578040763826678	2263
0.2	2.9550746522609046	2263
0.25	3.243221352253329	2263
0.3	3.461205161521576	2263
0.35	3.6206546416814405	2263
0.4	3.7289908234826896	2263
0.45	3.790811189441328	2263
0.5	3.808591652595382	2263
0.55	3.7830196440836374	2263
0.6	3.7130812855983493	2263
0.65	3.595932023414207	2263
0.7	3.4265067073368556	2263
0.75	3.196720988660587	2263
0.8	2.893890770347113	2263
0.85	2.4973662511596046	2263
0.9	1.9701007605759315	2263
0.95	1.2295135534278216	2263
1.0	0.0	2263
