x	y	temp
0.0	0.0	943
0.05	2.5756685713660445	943
0.1	4.259000854899227	943
0.15	5.663163053764897	943
0.2	6.855821591741133	943
0.25	7.864512575113267	943
0.3	8.697783262949649	943
0.35	9.353953721776634	943
0.4	9.827136958613671	943
0.45	10.111235908220976	943
0.5	10.20164807528083	943
0.55	10.09496207128025	943
0.6	9.787553965035968	943
0.65	9.274256005861979	943
0.7	8.547876079462768	943
0.75	7.525003983582401	943
0.8	6.418569656951334	943
0.85	5.197510905493743	943
0.9	3.801906404272394	943
0.95	2.1318399462825397	943
1.0	0.0	943
