x	y	temp
0.0	0.0	2223
0.05	1.3903444090632604	2223
0.1	2.0796684582721667	2223
0.15	2.5783672843781886	2223
0.2	2.955402957053707	2223
0.25	3.243551441331931	2223
0.3	3.461537034806071	2223
0.35	3.620988299275865	2223
0.4	3.729326265395457	2223
0.45	3.7911484155636117	2223
0.5	3.80893066302923	2223
0.55	3.783360438818562	2223
0.6	3.7134238645756454	2223
0.65	3.5962763866331784	2223
0.7	3.426852854831708	2223
0.75	3.197068920468567	2223
0.8	2.8942404864382496	2223
0.85	2.497717751420268	2223
0.9	1.9704540451712518	2223
0.95	1.2298686222612645	2223
1.0	0.0	2223
