x	y	temp
0.0	0.0	1023
0.05	0.0	1023
0.1	-2.0679515313825692e-25	1023
0.15	0.0	1023
0.2	0.0	1023
0.25	0.0	1023
0.3	65.57082185611517	1023
0.35	67.21541250207603	1023
0.4	68.56020128431484	1023
0.45	69.71369264118265	1023
0.5	70.70397378661144	1023
0.55	71.54335928056814	1023
0.6	72.24808013679524	1023
0.65	72.80757749922803	1023
0.7	73.2173749873021	1023
0.75	73.44735790482731	1023
0.8	73.44302794335698	1023
0.85	73.00915663983032	1023
0.9	0.0	1023
0.95	0.0	1023
1.0	0.0	1023
