x	y	temp
0.0	0.0	973
0.05	2.211606378721065	973
0.1	3.5527159597021623	973
0.15	4.625573690967421	973
0.2	5.499166156093409	973
0.25	6.206291426654985	973
0.3	6.765693641364507	973
0.35	7.189019076887206	973
0.4	7.483704489453558	973
0.45	7.654361231136932	973
0.5	7.703477360086168	973
0.55	7.631750855666496	973
0.6	7.4381769169078495	973
0.65	7.119918718891341	973
0.7	6.671917611425414	973
0.75	6.086094634064494	973
0.8	5.3497700799583185	973
0.85	4.442297651275041	973
0.9	3.326633402024868	973
0.95	1.9201986374519038	973
1.0	0.0	973
