x	y	temp
0.0	0.0	1223
0.05	2.210881773560736	1223
0.1	3.551490740038574	1223
0.15	4.623971487787912	1223
0.2	5.497293899207932	1223
0.25	6.204240985187724	1223
0.3	6.763543367172616	1223
0.35	7.186835253106551	1223
0.4	7.481542686030636	1223
0.45	7.65226756907785	1223
0.5	7.701489686429483	1223
0.55	7.629899831276461	1223
0.6	7.4364870186078065	1223
0.65	7.11840915817865	1223
0.7	6.6706031715449114	1223
0.75	6.084986427458716	1223
0.8	5.348876228169729	1223
0.85	4.441623889081086	1223
0.9	3.3261836081905045	1223
0.95	1.9199752937680898	1223
1.0	0.0	1223
