x	y	temp
0.0	0.0	1123
0.05	2.211296350514793	1123
0.1	3.552031192896443	1123
0.15	4.62460705053158	1123
0.2	5.497997961734768	1123
0.25	6.204990685118354	1123
0.3	6.764319205996102	1123
0.35	7.187620735645552	1123
0.4	7.482323983141228	1123
0.45	7.653033203059678	1123
0.5	7.702230238690191	1123
0.55	7.630607671545619	1123
0.6	7.437156055589725	1123
0.65	7.119034610845944	1123
0.7	6.671181360984264	1123
0.75	6.085514588189	1123
0.8	5.349352339066016	1123
0.85	4.442046522998268	1123
0.9	3.3265517998811447	1123
0.95	1.9202884255825978	1123
1.0	0.0	1123
