x	y	temp
0.0	0.0	1033
0.05	2.2115073190420205	1033
0.1	3.552427855115063	1033
0.15	4.625143468520228	1033
0.2	5.498634403132087	1033
0.25	6.205693013716221	1033
0.3	6.76505830813835	1033
0.35	7.188371982177898	1033
0.4	7.483066725648726	1033
0.45	7.653750304073299	1033
0.5	7.702907635141571	1033
0.55	7.63123397065462	1033
0.6	7.437722162293639	1033
0.65	7.119533386658404	1033
0.7	6.671607312788879	1033
0.75	6.0858635868844	1033
0.8	5.349621366911904	1033
0.85	4.442233449008356	1033
0.9	3.3266551828568254	1033
0.95	1.9203073433177877	1033
1.0	0.0	1033
