x	y	temp
0.0	0.0	1413
0.05	2.3522461891440685	1413
0.1	3.812792494662318	1413
0.15	4.994232643370395	1413
0.2	5.965357177474488	1413
0.25	6.7582483933505415	1413
0.3	7.390284009392246	1413
0.35	7.87133893130158	1413
0.4	8.20711941156523	1413
0.45	8.400974480472485	1413
0.5	8.454864596527926	1413
0.55	8.369754800221784	1413
0.6	8.145582128287757	1413
0.65	7.780890220437811	1413
0.7	7.272156963421494	1413
0.75	6.612724392009326	1413
0.8	5.790994420312771	1413
0.85	4.786902482877366	1413
0.9	3.5633865075676283	1413
0.95	2.037193807619076	1413
1.0	0.0	1413
