x	y	temp
0.0	0.0	1053
0.05	2.4606983292169105	1053
0.1	4.028680926200373	1053
0.15	5.317524680490898	1053
0.2	6.395445380238577	1053
0.25	7.292200944167895	1053
0.3	8.020655952188179	1053
0.35	8.584797744191889	1053
0.4	8.984521858122221	1053
0.45	9.21876776641463	1053
0.5	9.28722235863549	1053
0.55	9.190794261487994	1053
0.6	8.931210033184158	1053
0.65	8.510082000923589	1053
0.7	7.927635535199968	1053
0.75	7.181029681245207	1053
0.8	6.261875684265007	1053
0.85	5.151916787917088	1053
0.9	3.8135968041016923	1053
0.95	2.159881148320352	1053
1.0	0.0	1053
