x	y	temp
0.0	0.0	1723
0.05	1.2241116196678377	1723
0.1	2.058699261432494	1723
0.15	2.7013216626299226	1723
0.2	3.229264212973902	1723
0.25	3.674820652389414	1723
0.3	4.054184149156697	1723
0.35	4.375418589200336	1723
0.4	4.641297813037724	1723
0.45	4.850530549353863	1723
0.5	4.9985880009772785	1723
0.55	5.078555254466906	1723
0.6	5.081969474838843	1723
0.65	4.9993453915748205	1723
0.7	4.8200505822605635	1723
0.75	4.5313320686786795	1723
0.8	4.116397161727434	1723
0.85	3.5510892073431677	1723
0.9	2.7968373918014606	1723
0.95	1.7787001713693797	1723
1.0	0.0	1723
