x	y	temp
0.0	0.0	260
0.05	0.19008677492346493	260
0.1	-1.3554268705522952	260
0.15	-2.367873838678011	260
0.2	-3.6844921888970923	260
0.25	-4.979785835389409	260
0.3	-4.235489867478593	260
0.35	-4.056926052543147	260
0.4	-3.7984975840945308	260
0.45	-1.4049570432475433	260
0.5	-1.6722996485359105	260
0.55	-1.8782256974492422	260
0.6	-1.9873624868730757	260
0.65	-1.9042838926759282	260
0.7	-1.4263371038901687	260
0.75	0.06283810278701218	260
0.8	3.900360103701587	260
0.85	3.702367061523116	260
0.9	2.801729535950694	260
0.95	1.6368137798543168	260
1.0	0.0	260
