x	y	temp
0.0	0.0	1913
0.05	1.396721218974605	1913
0.1	2.324568731834063	1913
0.15	2.9899209759139183	1913
0.2	3.490178489129093	1913
0.25	3.8747105837695983	1913
0.3	4.173992552491811	1913
0.35	4.408036833153503	1913
0.4	4.58975896466103	1913
0.45	4.726558137014749	1913
0.5	4.82111579303583	1913
0.55	4.8717855496281	1913
0.6	4.872722563699298	1913
0.65	4.813796359608503	1913
0.7	4.68025774185854	1913
0.75	4.452036816069338	1913
0.8	4.102359006405408	1913
0.85	3.594856850365076	1913
0.9	2.876614067756549	1913
0.95	1.8560311229820883	1913
1.0	0.0	1913
