x	y	temp
0.0	0.0	1713
0.05	1.2240009630996695	1713
0.1	2.0584240297175995	1713
0.15	2.7008367082369205	1713
0.2	3.2285454519019083	1713
0.25	3.6738811054145373	1713
0.3	4.053082726419177	1713
0.35	4.3742552668321935	1713
0.4	4.640193203132895	1713
0.45	4.849594955788859	1713
0.5	4.997891379669952	1713
0.55	5.07811084855831	1713
0.6	5.0817383780813685	1713
0.65	4.999259174137308	1713
0.7	4.820040056612626	1713
0.75	4.531348043916253	1713
0.8	4.1164153975985585	1713
0.85	3.5511024928961064	1713
0.9	2.796844840612181	1713
0.95	1.7787017690904747	1713
1.0	0.0	1713
