x	y	temp
0.0	0.0	200
0.05	0.19260645963091827	200
0.1	-1.3513182225317264	200
0.15	-2.3790655363448017	200
0.2	-3.8417052228610467	200
0.25	-5.377267098821786	200
0.3	-4.600281169576876	200
0.35	-4.397821563073583	200
0.4	-4.087108013168791	200
0.45	-3.87535851397078	200
0.5	-1.743516134663126	200
0.55	-1.9915360596245348	200
0.6	-2.1707169279810765	200
0.65	-2.215936179051243	200
0.7	-2.007599676491928	200
0.75	-1.2349626032915526	200
0.8	1.453433362010947	200
0.85	3.6870976241226745	200
0.9	2.8121297614313603	200
0.95	1.6427068028186453	200
1.0	0.0	200
