x	y	temp
0.0	0.0	1300
0.05	1.1188614621488568	1300
0.1	1.8652202997266158	1300
0.15	2.446539220423091	1300
0.2	2.923548519109019	1300
0.25	3.326706409639641	1300
0.3	3.674241214813648	1300
0.35	3.976376630980198	1300
0.4	4.210183165512504	1300
0.45	4.294288391465699	1300
0.5	4.473284818803023	1300
0.55	4.586919264338718	1300
0.6	4.621260902357605	1300
0.65	4.563556850031091	1300
0.7	4.4029626946712455	1300
0.75	4.128953802980163	1300
0.8	3.72789299749266	1300
0.85	3.1784768892322717	1300
0.9	2.444889612090364	1300
0.95	1.4581384900185839	1300
1.0	0.0	1300
