x	y	temp
0.0	0.0	1393
0.05	1.1241295110531837	1393
0.1	1.8777875742561463	1393
0.15	2.468076411015204	1393
0.2	2.9546781999030287	1393
0.25	3.366389734912488	1393
0.3	3.7195395600418664	1393
0.35	4.022838038793765	1393
0.4	4.2785740071098814	1393
0.45	4.332372018978177	1393
0.5	4.501878103741191	1393
0.55	4.605279238272061	1393
0.6	4.630802665215668	1393
0.65	4.566990149243111	1393
0.7	4.403132128387512	1393
0.75	4.127950607425078	1393
0.8	3.726790205121546	1393
0.85	3.1776140109711832	1393
0.9	2.4443136512129797	1393
0.95	1.4578504856800691	1393
1.0	0.0	1393
