x	y	temp
0.0	0.0	270
0.05	0.18953690727956385	270
0.1	-1.3565681098929772	270
0.15	-2.3682453129733694	270
0.2	-3.679238527698602	270
0.25	-4.959069485910629	270
0.3	-4.219005997779599	270
0.35	-4.041655051093215	270
0.4	-3.7842999912802924	270
0.45	-1.3951908566614408	270
0.5	-1.6565378441332976	270
0.55	-1.853161976052049	270
0.6	-1.9468468205473246	270
0.65	-1.8354003811704147	270
0.7	-1.2972549107952596	270
0.75	0.36169199462772694	270
0.8	3.9936324688957914	270
0.85	3.701192982702127	270
0.9	2.7996428734455043	270
0.95	1.6357265266261551	270
1.0	0.0	270
