x	y	temp
0.0	0.0	1273
0.05	1.1168649299368383	1273
0.1	1.8604558938197897	1273
0.15	2.4383700609345453	1273
0.2	2.911733603187457	1273
0.25	3.3116369827935586	1273
0.3	3.6570356521423264	1273
0.35	3.958733004696626	1273
0.4	4.1638657650754	1273
0.45	4.2798456882372875	1273
0.5	4.462448871133887	1273
0.55	4.579965361166558	1273
0.6	4.617648769401669	1273
0.65	4.562258485542088	1273
0.7	4.402900309407599	1273
0.75	4.129335271068058	1273
0.8	3.7283118906406116	1273
0.85	3.178804612762903	1273
0.9	2.4451083629060406	1273
0.95	1.458247874456191	1273
1.0	0.0	1273
