x	y	temp
0.0	0.0	1953
0.05	1.3964225074940373	1953
0.1	2.3242715213971366	1953
0.15	2.9896252665487566	1953
0.2	3.4898842808257484	1953
0.25	3.8744178766250457	1953
0.3	4.173701346304767	1953
0.35	4.407747128004431	1953
0.4	4.589470760641717	1953
0.45	4.726271434067627	1953
0.5	4.820830591128086	1953
0.55	4.871501848713237	1953
0.6	4.872440363930821	1953
0.65	4.813515660868603	1953
0.7	4.679978544243568	1953
0.75	4.451759119483356	1953
0.8	4.102082810864687	1953
0.85	3.5945821559123345	1953
0.9	2.8763408743233043	1953
0.95	1.8557594306113714	1953
1.0	0.0	1953
