x	y	temp
0.0	0.0	280
0.05	0.18894244369979996	280
0.1	0.13651229925730846	280
0.15	-2.3689610732803548	280
0.2	-3.675419007747799	280
0.25	-4.943553119028683	280
0.3	-4.205978498177341	280
0.35	-4.028964233567804	280
0.4	-1.0581677610704225	280
0.45	-1.3846651290739451	280
0.5	-1.6395541453606843	280
0.55	-1.8261531479357267	280
0.6	-1.9031814339470705	280
0.65	-1.7611170921766612	280
0.7	-1.1576755001334211	280
0.75	0.6911469424192873	280
0.8	4.065303900897501	280
0.85	3.699420962262509	280
0.9	2.7974176445992747	280
0.95	1.6345787493917607	280
1.0	0.0	280
