x	y	temp
0.0	0.0	1313
0.05	1.2137893186250182	1313
0.1	2.0322489887650903	1313
0.15	2.6543035172930587	1313
0.2	3.1592912380378806	1313
0.25	3.583147505042149	1313
0.3	3.946595033782401	1313
0.35	4.261760945904626	1313
0.4	4.533446133273387	1313
0.45	4.7593108834731055	1313
0.5	4.930830207357445	1313
0.55	5.035521649886448	1313
0.6	5.0598281591119445	1313
0.65	4.991388236478599	1313
0.7	4.819501857732774	1313
0.75	4.533375379694178	1313
0.8	4.118659170382514	1313
0.85	3.5528639017562114	1313
0.9	2.7980379774716937	1313
0.95	1.7793252500330397	1313
1.0	0.0	1313
