x	y	temp
0.0	0.0	1313
0.05	1.1197370631201409	1313
0.1	1.8673094759440687	1313
0.15	2.4501205711856073	1313
0.2	2.928726778715614	1313
0.25	3.3333095319720485	1313
0.3	3.6817796269639445	1313
0.35	3.9841077057645293	1313
0.4	4.230393313316739	1313
0.45	4.300619946244353	1313
0.5	4.478036586138558	1313
0.55	4.589969330615816	1313
0.6	4.622845452860346	1313
0.65	4.564126511852322	1313
0.7	4.402990177378939	1313
0.75	4.128786568310261	1313
0.8	3.727709326575635	1313
0.85	3.1783331906628547	1313
0.9	2.444793695284048	1313
0.95	1.458090527632777	1313
1.0	0.0	1313
