x	y	temp
0.0	0.0	210
0.05	0.19226499865077606	210
0.1	-1.3516169013664854	210
0.15	-2.3745692839291754	210
0.2	-3.7626267564005	210
0.25	-5.321012792756333	210
0.3	-4.536947151378765	210
0.35	-4.328044322747424	210
0.4	-4.001393041614801	210
0.45	-3.2512636517998454	210
0.5	-1.7342330760092806	210
0.55	-1.9767481153918647	210
0.6	-2.146726666375802	210
0.65	-2.1751046007373858	210
0.7	-1.9315558202554624	210
0.75	-1.06826530354689	210
0.8	2.0356251487236645	210
0.85	3.6938729945060733	210
0.9	2.810547123984147	210
0.95	1.641710197402699	210
1.0	0.0	210
