x	y	temp
0.0	0.0	1763
0.05	1.224544686218593	1763
0.1	2.05973634434325	1763
0.15	2.7031284828834714	1763
0.2	3.231929158400021	1763
0.25	3.6782959053494153	1763
0.3	4.058253462639897	1763
0.35	4.379714998966165	1763
0.4	4.645378605270466	1763
0.45	4.853990817381188	1763
0.5	5.0011709169391025	1763
0.55	5.080212171659781	1763
0.6	5.082843199666641	1763
0.65	4.999687125561934	1763
0.7	4.820114313596946	1763
0.75	4.531298379242713	1763
0.8	4.116355038462345	1763
0.85	3.5510651219394873	1763
0.9	2.796834598516483	1763
0.95	1.7787187226491739	1763
1.0	0.0	1763
