x	y	temp
0.0	0.0	1893
0.05	1.3968729252437413	1893
0.1	2.3247196756973807	1893
0.15	2.9900711574510836	1893
0.2	3.4903279083530947	1893
0.25	3.8748592406697355	1893
0.3	4.174140447068993	1893
0.35	4.408183965332171	1893
0.4	4.589905334520722	1893
0.45	4.726703744571083	1893
0.5	4.82126063821778	1893
0.55	4.8719296324103425	1893
0.6	4.872865884199896	1893
0.65	4.813938917746327	1893
0.7	4.680399537696303	1893
0.75	4.452177849575648	1893
0.8	4.102499277451358	1893
0.85	3.594996359171205	1893
0.9	2.8767528141676024	1893
0.95	1.8561691070615893	1893
1.0	0.0	1893
