x	y	temp
0.0	0.0	250
0.05	0.19059491191320577	250
0.1	-1.354404499903977	250
0.15	-2.3679093035878287	250
0.2	-3.6916391123321275	250
0.25	-5.0086593248216875	250
0.3	-4.257175981565274	250
0.35	-4.076056968645975	250
0.4	-3.814870319560414	250
0.45	-1.4139883441436711	250
0.5	-1.686882039534385	250
0.55	-1.9014139834715038	250
0.6	-2.024846267334861	250
0.65	-1.9679856662834467	250
0.7	-1.5454502098902663	250
0.75	-0.2087121914227793	250
0.8	3.7766273389055955	250
0.85	3.702841351295	250
0.9	2.803688561755863	250
0.95	1.6378486281023554	250
1.0	0.0	250
