x	y	temp
0.0	0.0	1300
0.05	1.398977342194911	1300
0.1	2.3268135177083025	1300
0.15	2.9921544244820097	1300
0.2	3.4924006003967776	1300
0.25	3.8769213577326553	1300
0.3	4.176191989109	1300
0.35	4.410224932454639	1300
0.4	4.591935726693407	1300
0.45	4.728723561737155	1300
0.5	4.823269880451107	1300
0.55	4.873928299680287	1300
0.6	4.874853976468202	1300
0.65	4.8159164350877575	1300
0.7	4.682366480059926	1300
0.75	4.45413421696388	1300
0.8	4.104445069965664	1300
0.85	3.5969315766802765	1300
0.9	2.8786774567725644	1300
0.95	1.8580831746948974	1300
1.0	0.0	1300
