x	y	temp
0.0	0.0	1733
0.05	1.2242193014444211	1733
0.1	2.0589658805925524	1733
0.15	2.7017908195282416	1733
0.2	3.229959164498055	1733
0.25	3.6757288213186143	1733
0.3	4.055248643143372	1733
0.35	4.376542859729881	1733
0.4	4.642365382419058	1733
0.45	4.851434891512611	1733
0.5	4.999261552281212	1733
0.55	5.078985221484771	1733
0.6	5.082193430043162	1733
0.65	4.999429422020569	1733
0.7	4.820061507273834	1733
0.75	4.531317395705244	1733
0.8	4.1163803013664335	1733
0.85	3.551077123794755	1733
0.9	2.796830941206437	1733
0.95	1.7786993674298515	1733
1.0	0.0	1733
