x	y	temp
0.0	0.0	680
0.05	1.56178317150804	680
0.1	2.437383991001518	680
0.15	3.1113061586023107	680
0.2	3.6510137895520742	680
0.25	4.087784893332589	680
0.3	4.438845810407756	680
0.35	4.714327146170483	680
0.4	4.920151976110283	680
0.45	5.059419763398424	680
0.5	5.133104884596705	680
0.55	5.14035759367259	680
0.6	5.078465236722252	680
0.65	4.942417717137197	680
0.7	4.723982055686804	680
0.75	4.410187600021281	680
0.8	3.9810340079657607	680
0.85	3.405675754699203	680
0.9	2.633875735485084	680
0.95	1.5664065604225783	680
1.0	0.0	680
