x	y	temp
0.0	0.0	670
0.05	1.563648661897325	670
0.1	2.44121605075388	670
0.15	3.1171047876838287	670
0.2	3.6587789880425774	670
0.25	4.097516661298357	670
0.3	4.450544147844894	670
0.35	4.727992053051551	670
0.4	4.935783452383497	670
0.45	5.07701780421997	670
0.5	5.152669209760269	670
0.55	5.161884907313755	670
0.6	5.10193680233148	670
0.65	4.967763467742223	670
0.7	4.7510035035669915	670
0.75	4.438425312086316	670
0.8	4.0095770110265505	670
0.85	3.432915027461192	670
0.9	2.6571461799379037	670
0.95	1.581177771742695	670
1.0	0.0	670
