x	y	temp
0.0	0.0	1760
0.05	1.6706043065591558	1760
0.1	2.615408970618091	1760
0.15	3.3472134335334687	1760
0.2	3.933564628305774	1760
0.25	4.4058233832614775	1760
0.3	4.781298859563748	1760
0.35	5.070204482043536	1760
0.4	5.278546145014559	1760
0.45	5.409506194057627	1760
0.5	5.464145405773536	1760
0.55	5.441736074572347	1760
0.6	5.339849185540402	1760
0.65	5.154225048347186	1760
0.7	4.878383376083264	1760
0.75	4.502824683381547	1760
0.8	4.013449736628758	1760
0.85	3.388193597886101	1760
0.9	2.5885944601207314	1760
0.95	1.5306564413381096	1760
1.0	0.0	1760
