x	y	temp
0.0	0.0	640
0.05	1.571120692552995	640
0.1	2.4564532696843386	640
0.15	3.1401071947621446	640
0.2	3.689546583516247	640
0.25	4.1360494455039785	640
0.3	4.496842120721887	640
0.35	4.782055214432106	640
0.4	4.997611802244592	640
0.45	5.146611324954172	640
0.5	5.230026891180344	640
0.55	5.246994867373438	640
0.6	5.194731493018068	640
0.65	5.067990284819537	640
0.7	4.857946812626089	640
0.75	4.550427902905305	640
0.8	4.123345543473036	640
0.85	3.54258040893167	640
0.9	2.7526939447322434	640
0.95	1.6441631136131605	640
1.0	0.0	640
