x	y	temp
0.0	0.0	1820
0.05	1.6723830048118202	1820
0.1	2.617197495905799	1820
0.15	3.3490117858618476	1820
0.2	3.9353728077141312	1820
0.25	4.407641389793383	1820
0.3	4.783126693125581	1820
0.35	5.072042142718928	1820
0.4	5.280393632678255	1820
0.45	5.411363508787986	1820
0.5	5.466012547639664	1820
0.55	5.443613043493158	1820
0.6	5.34173598155013	1820
0.65	5.156121671399561	1820
0.7	4.880289826187266	1820
0.75	4.504740960598326	1820
0.8	4.01537584088743	1820
0.85	3.3901295292143203	1820
0.9	2.590540218491981	1820
0.95	1.5326120267331333	1820
1.0	0.0	1820
