x	y	temp
0.0	0.0	1750
0.05	1.6703019721730357	1750
0.1	2.6151049659090546	1750
0.15	3.3469077584532556	1750
0.2	3.9332572828541146	1750
0.25	4.405514367528937	1750
0.3	4.780988173452229	1750
0.35	5.0698921256182246	1750
0.4	5.278232118150825	1750
0.45	5.409190496895178	1750
0.5	5.463828038271885	1750
0.55	5.441417036714128	1750
0.6	5.3395284773570495	1750
0.65	5.153902669751062	1750
0.7	4.878059327126337	1750
0.75	4.502498964118885	1750
0.8	4.01312234704524	1750
0.85	3.3878645378978263	1750
0.9	2.5882637297704463	1750
0.95	1.5303240406567795	1750
1.0	0.0	1750
