x	y	temp
0.0	0.0	710
0.05	1.557395410238101	710
0.1	2.428295411279798	710
0.15	3.097516760527718	710
0.2	3.632523572928278	710
0.25	4.064593857934057	710
0.3	4.410953956259711	710
0.35	4.681734473415233	710
0.4	4.882858484746144	710
0.45	5.017425465765257	710
0.5	5.086410488248674	710
0.55	5.088971421080551	710
0.6	5.022434600042963	710
0.65	4.881919543994854	710
0.7	4.659517528989184	710
0.75	4.342916452210616	710
0.8	3.9132524677853056	710
0.85	3.341416529675854	710
0.9	2.5796939345233483	710
0.95	1.5328861750992004	710
1.0	0.0	710
