x	y	temp
0.0	0.0	1180
0.05	1.547831342893673	1180
0.1	2.402687314859051	1180
0.15	3.055864635389014	1180
0.2	3.574827418372294	1180
0.25	3.9908536730617783	1180
0.3	4.321169741223457	1180
0.35	4.57590622863745	1180
0.4	4.76098621028143	1180
0.45	4.879509208767402	1180
0.5	4.932452953879405	1180
0.55	4.919004428211068	1180
0.6	4.836639035052258	1180
0.65	4.680971838221026	1180
0.7	4.445333616715615	1180
0.75	4.119926882325927	1180
0.8	3.6902013470097472	1180
0.85	3.133467093807454	1180
0.9	2.4104912862618306	1180
0.95	1.4364582341856078	1180
1.0	0.0	1180
