x	y	temp
0.0	0.0	1840
0.05	1.6729628961498975	1840
0.1	2.617780591070698	1840
0.15	3.349598084868589	1840
0.2	3.9359623105332417	1840
0.25	4.408234096401415	1840
0.3	4.7837226035634615	1840
0.35	5.072641256969064	1840
0.4	5.280995950795969	1840
0.45	5.411969030721437	1840
0.5	5.466621273331512	1840
0.55	5.444224973051945	1840
0.6	5.342351114886796	1840
0.65	5.156740008559851	1840
0.7	4.880911367195935	1840
0.75	4.505365705398475	1840
0.8	4.01600378950792	1840
0.85	3.390760681646043	1840
0.9	2.5911745747763604	1840
0.95	1.533249586842544	1840
1.0	0.0	1840
