x	y	temp
0.0	0.0	1780
0.05	1.6712038556190976	1780
0.1	2.616011832044819	1780
0.15	3.3478196074363638	1780
0.2	3.93417411461823	1780
0.25	4.40643618208037	1780
0.3	4.7819149707755315	1780
0.35	5.07082390568911	1780
0.4	5.279168881077155	1780
0.45	5.410132242504218	1780
0.5	5.464774766694063	1780
0.55	5.442368747981149	1780
0.6	5.34048517136236	1780
0.65	5.15486434656728	1780
0.7	4.879025986711838	1780
0.75	4.503470606515208	1780
0.8	4.01409897215774	1780
0.85	3.3888461458356147	1780
0.9	2.5892503204838277	1780
0.95	1.5313156141275925	1780
1.0	0.0	1780
