alpha	beta	x	y
-1693.113556675375	-38010.24216518657	0.0	-1693.113556675375
-1756.1861416035908	-42760.7522527277	0.05	-3806.4144471597965
-1875.8698587662243	-39578.98700956835	0.1	-5646.1815738464375
-2764.7560648631206	-32821.09104102295	0.15	-7273.206311287095
-4498.626901506051	-25376.006591271413	0.2	-8674.102839459123
-6669.449149675127	-18714.205754056056	0.25	-9680.638300770359
-8541.428970152803	-13085.301674813374	0.3	-9904.590781550974
-10392.789177324143	-9011.033381007153	0.35	-9909.174648613196
-12131.855073432365	-6126.0432571298525	0.4	-9729.53034691136
-13765.020341532296	-3907.851651992748	0.45	-9329.2944312395
-15553.199030975398	-2096.4676415167796	0.5	-8824.833336246089
-17495.49580920723	-406.2011101821299	0.55	-8096.383724743424
-19529.864015347503	1116.721324015908	0.6	-7141.912811729456
-21327.877013156754	2249.7780541191714	0.65	-6002.401219427402
-22229.985609365787	2752.8061429181744	0.7	-4742.031382767016
-21375.74304601506	2511.3723977990285	0.75	-3460.4064631544934
-18125.638192073642	1604.3882470625795	0.8	-2341.617040764664
-12849.050542035942	257.6218206685339	0.85	-1708.379033737138
-7316.083256037022	-518.4819885478466	0.9	-1198.242115296764
-7453.259962602414	-330.49219364766526	0.95	-686.630582095403
-25790.397167605868	-134.3379453221177	1.0	-134.3379453221177
