alpha	beta	x	y
-116915.04581935439	-193258.3103024347	0.0	-116915.04581935439
-117424.06804635211	-171090.86915054818	0.05	-120107.40810156192
-118301.23543969145	-159738.25338283856	0.1	-122444.93723400615
-119230.29126493522	-153254.60506324808	0.15	-124333.93833468216
-120197.33328438873	-148681.2290360951	0.2	-125894.11243473
-121299.40057432596	-144833.8984120353	0.25	-127183.0250337533
-122590.67688796986	-141399.27173284095	0.3	-128233.25534143118
-124046.95447116907	-138382.89120672448	0.35	-129064.53232861347
-125599.99045012408	-135822.21961834488	0.4	-129688.8821174124
-127194.9792275809	-133679.7648346963	0.45	-130113.13275078284
-128836.7099965577	-131843.6865007312	0.5	-130340.19824864445
-130616.67650302807	-130189.97754092437	0.55	-130381.99207387104
-132721.09728800086	-128668.00418200425	0.6	-130289.24142440289
-135223.15873380896	-127174.54230643746	0.65	-129991.55805601749
-138215.99150577694	-125734.64621264568	0.7	-129479.04980058505
-141737.91191450704	-124402.7067919466	0.75	-128736.50807258672
-145856.10768080186	-123211.70408903372	0.8	-127740.58480738735
-150914.35229649907	-122138.06392408135	0.85	-126454.507179944
-158026.64075872427	-121125.83683872865	0.9	-124815.91723072821
-169900.35928517432	-120215.63745832207	0.95	-122699.87354966468
-191943.4855676644	-119694.66631249207	1.0	-119694.66631249207
