alpha	beta	x	y
-118610.65217401402	-195522.80929779704	0.0	-118610.65217401402
-119123.72120727182	-173175.28173734446	0.05	-121826.29923377545
-120007.16956351744	-161740.43881212815	0.1	-124180.49648837851
-120941.89559542827	-155217.56136931802	0.15	-126083.24546151173
-121914.03374389371	-150620.12586108578	0.2	-127655.25216733213
-123021.8378038433	-146752.49632947985	0.25	-128954.50243525243
-124320.4059421824	-143298.25486464592	0.3	-130013.76061892146
-125785.71814887784	-140263.15045378823	0.35	-130852.81945559647
-127349.21941935917	-137685.40875539303	0.4	-131483.6951537727
-128955.77118352556	-135527.73455035663	0.45	-131913.15469859954
-130610.23830591876	-133677.7834309343	0.5	-132144.01086842653
-132404.20742535914	-132010.10773215658	0.55	-132187.45259409773
-134526.8697281051	-130475.1190361379	0.6	-132095.81931292478
-137051.76688700076	-128968.27521807782	0.65	-131797.49730220085
-140073.15884809787	-127514.75995181382	0.7	-131282.27962069903
-143630.32767478158	-126169.47812130887	0.75	-130534.69050967705
-147791.80987149026	-124965.86879649061	0.8	-129531.05701149054
-152905.01638706692	-123880.50420986649	0.85	-128234.18103644655
-160093.69677674997	-122857.44044927256	0.9	-126581.0660820203
-172087.5114437327	-121938.09302402107	0.95	-124445.56394500665
-194337.6380340777	-121412.07261455548	1.0	-121412.07261455548
