alpha	beta	x	y
-52723.113371152336	-106831.95561328233	0.0	-52723.113371152336
-53078.79507514872	-90396.74105375148	0.05	-54944.69237407886
-53666.81391248955	-82904.13397024303	0.1	-56590.5459182649
-54343.78771977537	-78124.03779611489	0.15	-57910.8252312263
-55132.353202857434	-74384.16156844774	0.2	-58982.71487597549
-56012.94868093597	-71345.4274132317	0.25	-59846.0683640099
-56953.54877215332	-68860.85063095274	0.3	-60525.73932979315
-57988.33504364034	-66704.3168984597	0.35	-61038.92869282712
-59136.06739099369	-64791.85956162004	0.4	-61398.38425924423
-60303.34304965329	-63216.03799433455	0.45	-61614.05577475986
-61380.75419744979	-62007.305152606146	0.5	-61694.02967502797
-62462.30668775127	-61038.27656832231	0.55	-61679.09012206534
-63735.99628767881	-60099.408694059195	0.6	-61554.043731507045
-65283.191342445156	-59166.7605285656	0.65	-61307.51131342345
-66969.82371855495	-58356.947472568136	0.7	-60940.81034636418
-68749.58014600918	-57684.195129522166	0.75	-60450.54138364392
-70974.99314730668	-57038.40861504216	0.8	-59825.725521495064
-73955.42511613964	-56412.04955131978	0.85	-59043.55588604276
-77765.25621634722	-55872.436044720336	0.9	-58061.718061883024
-85098.66415597199	-55307.395058119975	0.95	-56796.95851301258
-96068.23894975579	-54991.551855943435	1.0	-54991.551855943435
