alpha	beta	x	y
-1662.5682098727157	-11865.923070289216	0.0	-1662.5682098727157
-1677.8824368371836	-11317.338056838435	0.05	-2159.855217837246
-1734.9051172599984	-10595.662046787847	0.1	-2620.980810212783
-1855.941214116808	-9770.996851488675	0.15	-3043.1995597225878
-2020.8209389600715	-8998.131730937464	0.2	-3416.28309735555
-2183.9860566391826	-8424.513606260567	0.25	-3744.117944044529
-2288.5365097998165	-8135.27514382021	0.3	-4042.5581000059346
-2284.844139021368	-8136.461712891853	0.35	-4332.9102898760375
-2148.511307937377	-8364.769252348597	0.4	-4635.014485701865
-1893.7197847888929	-8713.37262389326	0.45	-4962.563562385858
-1578.4304862469153	-9063.839283765265	0.5	-5321.1348850060895
-1299.0812877454682	-9315.309703254385	0.55	-5708.0069162753725
-1175.0107832971753	-9404.706647084795	0.6	-6112.828301569747
-1325.831859657762	-9314.731400624712	0.65	-6518.61656128628
-1847.84345157798	-9069.269538754546	0.7	-6902.841712601576
-2798.2722146142614	-8718.532198951181	0.75	-7238.467202866951
-4198.735949178679	-8318.858918363492	0.8	-7494.83432452653
-6071.791639388477	-7914.579124527557	0.85	-7638.1610017566945
-8549.869741945655	-7554.768141046349	0.9	-7654.27830113628
-12015.55002745052	-7297.387236722572	0.95	-7533.29537625897
-17241.907790969402	-7163.070761060637	1.0	-7163.070761060637
