alpha	beta	x	y
-38333.94812879415	-84409.89026306765	0.0	-38333.94812879415
-38631.29924038899	-71970.87057109358	0.05	-40298.27780692422
-39165.60041318169	-65143.16928302436	0.1	-41763.35730016595
-39772.76289832677	-60862.65734964957	0.15	-42936.24706602519
-40501.49118692474	-57405.6287723854	0.2	-43882.31870401687
-41311.71280724334	-54611.251059632006	0.25	-44636.5973703405
-42169.60553985644	-52344.02520731241	0.3	-45221.931440093234
-43117.081741400376	-50368.40021798605	0.35	-45655.04320820536
-44149.458903139464	-48649.01117964586	0.4	-45949.279813742025
-45153.851673173296	-47292.33516263851	0.45	-46116.16924343265
-46042.24471972799	-46290.77396109333	0.5	-46166.50934041066
-46924.64726775398	-45505.70197422959	0.55	-46144.22735631556
-47929.18932570328	-44761.119694200024	0.6	-46028.34754680133
-49069.65705294781	-44072.746693084795	0.65	-45821.66531903685
-50211.198192804804	-43525.04578652729	0.7	-45530.89150841055
-51375.03824580271	-43084.92891785746	0.75	-45157.45624984377
-52914.00019084681	-42638.764402543784	0.8	-44693.81156020439
-55104.501934679654	-42179.54476909967	0.85	-44118.28834393667
-58225.77373853734	-41740.022465034424	0.9	-43388.597592384715
-64930.45136929744	-41224.210941863836	0.95	-42409.52296323552
-74635.34128291691	-40942.20515150261	1.0	-40942.20515150261
