alpha	beta	x	y
-95273.04401051626	-172322.59900118114	0.0	-95273.04401051626
-95801.39072794734	-150312.26808035193	0.05	-98526.93459556757
-96797.18127390502	-137417.59303095203	0.1	-100859.22244960972
-97980.72764881837	-129088.07722470697	0.15	-102646.83008520165
-99272.5439970139	-122999.89102471419	0.2	-104018.01340255396
-100677.98349553921	-118148.0274521529	0.25	-105045.49448469264
-102182.98311530825	-114168.35145539357	0.3	-105778.59361733384
-103735.0847773063	-110931.75871504894	0.35	-106253.92065551622
-105272.54314334116	-108341.30163525706	0.4	-106500.04654010752
-106773.90160257476	-106272.71149323543	0.45	-106548.36605337205
-108321.38091377943	-104619.7086178526	0.5	-106470.54476581601
-109935.18494488446	-103169.25244958964	0.55	-106213.92207247231
-111730.68519022621	-101826.74057310539	0.6	-105788.31841995372
-113804.77779368768	-100565.49786139849	0.65	-105199.24583769971
-116194.45288968584	-99411.64295432657	0.7	-104446.48593493435
-118879.51942026716	-98404.32264054604	0.75	-103523.12183547633
-121877.76697159975	-97547.64309697834	0.8	-102413.66787190262
-125493.5733194404	-96783.35408614116	0.85	-101089.88697113605
-130791.28083936985	-96023.6566780206	0.9	-99500.41909415553
-140365.8286681416	-95284.66879355424	0.95	-97538.72678728361
-159371.9595403352	-94849.91490473475	1.0	-94849.91490473475
