alpha	beta	x	y
-38403.54037242822	-84510.35509903493	0.0	-38403.54037242822
-38701.13738433922	-72062.03691545449	0.05	-40369.182360894985
-39235.80559454912	-65229.52051089233	0.1	-41835.177086183445
-39843.27232638186	-60946.85531491005	0.15	-43008.80977466109
-40572.33955890533	-57488.211320693925	0.2	-43955.51391126305
-41382.920108828286	-54692.59822641816	0.25	-44710.339638225756
-42241.2007565258	-52424.34945596788	0.3	-45296.145366358425
-43189.16297876972	-50447.71205214282	0.35	-45729.6551544503
-44222.18688966282	-48727.248856467195	0.4	-46024.21167638457
-45227.409653657814	-47369.4599480033	0.45	-46191.332286113284
-46116.79496822288	-46366.794149552545	0.5	-46241.79455888771
-47000.40595082485	-45580.629091619216	0.55	-46219.52867826175
-48006.627227559155	-44834.82549894384	0.6	-46103.54619038997
-49149.620032091996	-44144.93479575474	0.65	-45896.57462847278
-50294.65224804891	-43595.55758860132	0.7	-45605.28598643559
-51462.53650751547	-43153.916966861485	0.75	-45231.07185202498
-53006.15859817622	-42706.39491433532	0.8	-44766.3476511035
-55203.06714683506	-42245.83124761105	0.85	-44189.41663249466
-58328.46283698293	-41805.66902598527	0.9	-43457.94840708504
-65021.42083949894	-41290.72877896835	0.95	-42477.263381994875
-74786.40168222811	-41008.220802192955	1.0	-41008.220802192955
