alpha	beta	x	y
-87104.90812922234	-153018.60008526515	0.0	-87104.90812922234
-87539.43428304337	-134176.2410978058	0.05	-89871.2746237815
-88301.17497457957	-124332.7548738967	0.1	-91904.33296451128
-89126.60067311404	-118565.77136416786	0.15	-93542.47627677211
-90000.48345715646	-114432.74509523013	0.2	-94886.9357847712
-90997.08457001469	-110958.98131750312	0.25	-95987.55875688679
-92153.86680316103	-107886.08399610427	0.3	-96873.531961044
-93443.60752820347	-105214.52481300068	0.35	-97563.4285778825
-94804.1879960086	-102967.43214636088	0.4	-98069.48565614951
-96186.89055387948	-101104.25502540109	0.45	-98399.7045660642
-97594.4836692583	-99523.4052965859	0.5	-98558.9444829221
-99116.24612156888	-98128.85271018803	0.55	-98573.17974530942
-100879.6156677718	-96848.1815801772	0.6	-98460.75521521505
-102954.2242368551	-95605.69442003746	0.65	-98177.67985592363
-105411.45717886012	-94421.52342752373	0.7	-97718.50355292465
-108274.19253315817	-93339.22913044764	0.75	-97072.96998112526
-111589.16909990374	-92382.15832481357	0.8	-96223.5604798316
-115639.18222592231	-91523.58356394833	0.85	-95140.92336324442
-121364.76747027956	-90708.10771129804	0.9	-93773.7736871962
-131066.54270560492	-89963.32746028641	0.95	-92018.48822255233
-149352.55961476394	-89533.93012825599	1.0	-89533.93012825599
