alpha	beta	x	y
-1625.8466887722295	-37630.874336076035	0.0	-1625.8466887722295
-1698.3346875403718	-42672.18761751522	0.05	-3747.027334039114
-1827.8692331963766	-39131.312899783254	0.1	-5558.213599855064
-2753.4355339986405	-32181.0596063159	0.15	-7167.57914484623
-4471.230597028112	-24829.169309398854	0.2	-8542.81833950226
-6552.663152546425	-18424.76369552967	0.25	-9520.688288292236
-8337.618224732538	-13095.342623278757	0.3	-9764.935544296404
-10096.65532645385	-9185.456397903667	0.35	-9777.735701461286
-11803.814035124768	-6316.181166366475	0.4	-9608.76088762145
-13501.607503686926	-4024.433133387867	0.45	-9236.87903705235
-15408.846226117364	-2110.219064540741	0.5	-8759.532645329053
-17435.92311596768	-333.9092814859905	0.55	-8029.81550700275
-19475.532541621382	1191.0390603676224	0.6	-7075.589580427979
-21150.104247347324	2251.1723360974893	0.65	-5939.274468108195
-21817.06751722123	2653.3739537347874	0.7	-4687.758487552018
-20728.0421309364	2338.889299335709	0.75	-3427.8435582323186
-17461.44324139198	1394.0998481787824	0.8	-2377.0087697353692
-12501.684164177834	107.40730536716387	0.85	-1783.956415064586
-7612.917702587727	-553.16799439406	0.9	-1259.1429652134266
-8315.602464787993	-327.4160310712072	0.95	-726.8253527570469
-25716.940384802863	-143.89474587479765	1.0	-143.89474587479765
