alpha	beta	x	y
-122341.96572605541	-209601.5457357256	0.0	-122341.96572605541
-122942.5116096072	-184204.98184960763	0.05	-126005.63512160722
-124047.22627885095	-169921.78298919884	0.1	-128634.68194988574
-125317.0751851106	-161000.7005007526	0.15	-130669.6189824569
-126683.06184673162	-154550.35336940968	0.2	-132256.52015126724
-128180.11329703688	-149364.02687675576	0.25	-133476.0916919666
-129809.81060294244	-145049.37047110384	0.3	-134381.67856339086
-131514.86533770786	-141506.03316655848	0.35	-135011.77407780557
-133216.97476001686	-138663.00665564026	0.4	-135395.38751826622
-134871.65434258303	-136389.41221124903	0.45	-135554.64538348274
-136549.47379285673	-134548.29495312134	0.5	-135548.88437298904
-138343.93106905144	-132953.79741458633	0.55	-135379.35755909563
-140366.08286395075	-131451.96831466662	0.6	-135017.61413438027
-142747.71815725564	-130007.13056884718	0.65	-134466.33622479014
-145551.47186619765	-128652.34300086358	0.7	-133722.0816604638
-148766.8956254733	-127443.11021908346	0.75	-132774.05657068093
-152416.1215961994	-126398.11398983528	0.8	-131601.7155111081
-156844.35410595682	-125462.33834226854	0.85	-130169.64070682178
-163283.4108421666	-124540.9475596302	0.9	-128415.19388788384
-174778.59520601254	-123654.33609669963	0.95	-126210.54905216527
-197438.0093426937	-123133.59737175744	1.0	-123133.59737175744
