alpha	beta	x	y
-31544.978643846418	-74805.17459739561	0.0	-31544.978643846418
-31819.264259127205	-62969.110432845235	0.05	-33376.75656781311
-32312.367391286352	-56688.53520386478	0.1	-34749.984172544195
-32891.342814273325	-52606.330974881224	0.15	-35848.59103836451
-33584.34656659606	-49320.39885870787	0.2	-36731.557025018425
-34357.381126066495	-46653.2720456046	0.25	-37431.35385595102
-35178.9917025803	-44481.801770621714	0.3	-37969.834722992724
-36075.33376820093	-42613.25217259325	0.35	-38363.60520973824
-37035.86673358299	-41012.67586652475	0.4	-38626.59038675969
-37955.898018347456	-39768.62500277278	0.45	-38771.62516133885
-38744.55494514898	-38879.31721446417	0.5	-38811.936079806575
-39485.26895433082	-38221.318152953485	0.55	-38790.09601357329
-40284.81701509706	-37626.08430145077	0.6	-38689.57738690929
-41135.70909441612	-37111.627361810235	0.65	-38520.055968222296
-41843.95078046621	-36772.40900525812	0.7	-38293.87153782055
-42381.021474995025	-36566.16051808242	0.75	-38019.87575731057
-43291.63755724262	-36306.91246768767	0.8	-37703.85748559866
-45366.44278786899	-35875.458438219495	0.85	-37299.10609066692
-48960.55353230326	-35369.407380705554	0.9	-36728.521995865325
-55147.03340383898	-34886.37413715299	0.95	-35899.40710048729
-67274.76777712328	-34599.76721636327	1.0	-34599.76721636327
