alpha	beta	x	y
-115088.7158336018	-58353.129510428895	0.9999999999999991	-58353.129510428946
-59740.23773893529	-131237.42291799275	9.99999999999999e-16	-59740.237738935364
-59740.23773893529	-131237.42291799275	9.99999999999999e-16	-59740.237738935364
-59761.330095269346	-130980.26058229333	0.0005002501250635303	-59796.95737415237
-59775.3283700154	-130717.56026611113	0.0010005002501260606	-59846.30609077194
-59786.80352827562	-130453.88379441187	0.0015007503751885908	-59892.8571754985
-59796.72538288613	-130190.19188220848	0.002001000500251121	-59937.58274456568
-59805.55334770893	-129926.93488771327	0.0025012506253136516	-59980.94449713372
-59813.55709721305	-129664.37347177957	0.0030015007503761816	-60023.2143749757
-59820.91407771481	-129402.6761090025	0.003501750875438712	-60064.57207382244
-59827.7497795412	-129141.95935974343	0.004002001000501242	-60105.14531563012
-59834.157490616526	-128882.30762357787	0.004502251125563773	-60145.02960227075
-59840.209146748195	-128623.78398944292	0.005002501250626303	-60184.299065921325
-59845.961794280825	-128366.43669815306	0.0055027513756888335	-60223.01293182096
-59851.461682101166	-128110.30323426737	0.006003001500751363	-60261.21961037837
-59856.74697983725	-127855.41304415105	0.006503251625813894	-60298.959415473175
-59861.849654657264	-127601.78941263708	0.007003501750876424	-60336.266441356536
-59866.79680909395	-127349.45080071362	0.007503751875938954	-60373.169900576904
-59871.611660536466	-127098.41182487915	0.008004002001001485	-60409.69510357279
-59876.31427489893	-126848.68399067465	0.008504252126064015	-60445.864192441855
-59880.92212706579	-126600.2762529929	0.009004502251126544	-60481.696701486406
-59885.450536407225	-126353.19545145796	0.009504752376189075	-60517.20999282848
-59889.91301034726	-126107.44665385794	0.010005002501251607	-60552.4196000773
-59894.321519038305	-125863.03343068404	0.010505252626314134	-60587.33950310268
-59898.68671758786	-125619.95807722262	0.011005502751376666	-60621.98235036029
-59903.018127785916	-125378.22179514763	0.011505752876439197	-60656.359640717106
-59907.32428815584	-125137.82484243739	0.012006003001501727	-60690.4818736
-59911.612878941196	-124898.7666582271	0.012506253126564257	-60724.3586740799
-59915.89082705037	-124661.04596761987	0.013006503251626788	-60757.99889791327
-59920.1643948196	-124424.66087031603	0.013506753376689318	-60791.410720401655
-59924.439255595666	-124189.60891606283	0.014007003501751847	-60824.60171207051
-59928.72055849546	-123955.88716928089	0.01450725362681438	-60857.57890352442
-59933.01298421056	-123723.49226473618	0.015007503751876908	-60890.34884134708
-59937.32079335173	-123492.42045575214	0.01550775387693944	-60922.917636540595
-59941.64786853755	-123262.66765616636	0.01600800400200197	-60955.29100670876
-59945.99775120605	-123034.22947701022	0.016508254127064498	-60987.47431296276
-59950.373673949645	-122807.10125871238	0.01700850425212703	-61019.47259234987
-59954.77858903233	-122581.27809948493	0.01750875437718956	-61051.29058646403
-59959.21519363519	-122356.75488043766	0.01800900450225209	-61082.932766784266
-59963.68595228492	-122133.52628787616	0.01850925462731462	-61114.40335719587
-59968.193116846574	-121911.58683316412	0.01900950475237715	-61145.70635407528
-59972.73874440103	-121690.93087047068	0.019509754877439684	-61176.84554425938
-59977.324713278875	-121471.55261267454	0.02001000500250221	-61207.82452117079
-59981.95273748127	-121253.4461456553	0.020510255127564738	-61238.646699329816
-59986.62437968461	-121036.60544116893	0.02101050525262727	-61269.31532744972
-59991.34106299781	-120821.024368476	0.0215107553776898	-61299.833500284294
-59996.10408161729	-120606.69670486807	0.022011005502752333	-61330.204169372744
-60000.914610505206	-120393.61614521751	0.022511255627814863	-61360.43015280744
-60005.77371419931	-120181.77631065928	0.023011505752877394	-61390.51414413292
-60010.68235484916	-119971.17075649917	0.02351175587793992	-61420.4587204708
-60015.64139956082	-119761.79297943121	0.02401200600300245	-61450.266349952966
-60020.65162712243	-119553.63642413571	0.024512256128064985	-61479.93939853502
-60025.713734173594	-119346.69448932186	0.025012506253127516	-61509.4801362534
-60030.828340874534	-119140.96053327003	0.025512756378190046	-61538.890742981726
-60035.99599612384	-118936.4278789232	0.026013006503252577	-61568.17331373549
-60041.217182368586	-118733.08981857085	0.026513256628315114	-61597.3298635686
-60046.49232004494	-118530.9396181638	0.027013506753377634	-61626.36233210023
-60051.821771683986	-118329.97052129435	0.027513756878440165	-61655.272587706335
-60057.205845712706	-118130.17575287196	0.028014007003502702	-61684.06243140607
-60062.64479997785	-117931.54852252216	0.028514257128565226	-61712.73360047066
-60068.138845016816	-117734.08202773261	0.02901450725362776	-61741.28777177901
-60073.68814709735	-117537.76945676835	0.02951475737869029	-61769.72656494162
-60079.29283104579	-117342.60399137583	0.030015007503752817	-61798.051545212824
-60084.952982881536	-117148.57880929351	0.030515257628815344	-61826.26422620882
-60090.66865227359	-116955.68708658467	0.031015507753877878	-61854.366072447374
-60096.43985483349	-116763.92199980702	0.03151575787894041	-61882.358501723655
-60102.2665742578	-116573.27672803213	0.03201600800400294	-61910.242887335175
-60108.14876433191	-116383.74445472639	0.032516258129065466	-61938.0205601677
-60114.086350805694	-116195.31836950408	0.033016508254128	-61965.69281065272
-60120.079233150915	-116007.99166976259	0.03351675837919053	-61993.26089060619
-60126.12728620935	-115821.75756220851	0.03401700850425306	-62020.72601495774
-60132.23036173916	-115636.6092642823	0.034517258629315595	-62048.08936337777
-60138.38828986765	-115452.54000548963	0.03501750875437812	-62075.352081810444
-60144.60088045666	-115269.5430286455	0.03551775887944065	-62102.51528391914
-60150.86792438669	-115087.61159103762	0.036018009004503186	-62129.58005245021
-60157.189194765786	-114906.73896551461	0.03651825912956571	-62156.54744052105
-60163.56444806823	-114726.91844150433	0.03701850925462824	-62183.4184728378
-60169.99342520751	-114548.14332596678	0.03751875937969078	-62210.19414684685
-60176.475852548414	-114370.40694428644	0.0380190095047533	-62236.875433825146
-60183.01144286209	-114193.70264110778	0.03851925962981583	-62263.46327991312
-60189.59989622764	-114018.02378111758	0.03901950975487837	-62289.95860709383
-60196.24090088396	-113843.36374977775	0.03951975987994089	-62316.362314121936
-60202.93413403489	-113669.71595401192	0.04002001000500342	-62342.67527740571
-60209.679262610465	-113497.07382284806	0.04052026013006597	-62368.89835184476
-60216.475943987316	-113325.43080802084	0.04102051025512849	-62395.032371626556
-60223.323826670414	-113154.78038453546	0.04152076038019101	-62421.078150984016
-60230.222550938786	-112985.11605119568	0.04202101050525354	-62447.036484916614
-60237.17174945708	-112816.4313310981	0.04252126063031608	-62472.908149877076
-60244.17104785513	-112648.71977209457	0.0430215107553786	-62498.69390442576
-60251.220065277725	-112481.97494722519	0.043521760880441136	-62524.39448985478
-60258.3184149056	-112316.19045512273	0.04402201100550368	-62550.010630783145
-60265.46570444996	-112151.35992039088	0.0445222611305662	-62575.543035725015
-60272.66153662181	-111987.47699395759	0.04502251125562873	-62600.99239763247
-60279.90550957739	-111824.53535340469	0.04552276138069127	-62626.359394413994
