alpha	beta	x	y
-86154.06163045563	-151720.22742690524	0.0	-86154.06163045563
-86586.0948037326	-132989.26678727393	0.05	-88906.25340290967
-87343.9799349541	-123196.16692912435	0.1	-90929.19863437112
-88165.952990111	-117453.0638744318	0.15	-92559.01962275912
-89036.72833146121	-113334.73526307498	0.2	-93896.32971778397
-90029.80124596064	-109873.46952396574	0.25	-94990.71831546191
-91182.08243580093	-106812.6716292079	0.3	-95871.25919382302
-92466.25813971937	-104152.62819182001	0.35	-96556.4876579546
-93820.41517388464	-101916.00028769387	0.4	-97058.64921940833
-95196.02301565991	-100062.16521696035	0.45	-97385.78700624511
-96595.74771994774	-98489.91108633415	0.5	-97542.82940314095
-98108.71870045036	-97104.13433664036	0.55	-97556.19730035486
-99860.41318023838	-95831.73411178903	0.6	-97443.20573916877
-101920.31773105504	-94597.89198048165	0.65	-97160.74099318233
-104359.12395682195	-93422.5231580028	0.7	-96703.50339764854
-107199.3018891544	-92348.77188775508	0.75	-96061.40438810491
-110487.09025659911	-91399.61923613684	0.8	-95217.1134402293
-114503.48842278085	-90548.2171877917	0.85	-94141.50787304007
-120183.4854130203	-89739.21355270712	0.9	-92783.64073873844
-129814.26748034978	-88999.83822790594	0.95	-91040.55969052814
-147977.06589430425	-88573.44158897354	1.0	-88573.44158897354
