alpha	beta	x	y
-16833.42050327116	6972.84449412904	0.0	-16833.42050327116
-16676.885490756413	-59481.79137523247	0.05	-18817.130784980214
-17825.133257353493	-42921.8615935924	0.1	-20334.806090977385
-17470.796421007948	-45656.94810230415	0.15	-21698.71917320238
-18728.30628669931	-39722.27264649359	0.2	-22927.099558658167
-21577.424509454504	-30244.73487748172	0.25	-23744.25210146131
-24008.91408215021	-23479.331702482334	0.3	-23850.039368249847
-25979.5518830954	-19477.016525605824	0.35	-23703.66450797405
-27680.28722275508	-16663.750290938733	0.4	-23273.67245002854
-29191.723234699573	-14565.359296408622	0.45	-22609.859462468645
-30666.265498799825	-12905.554772563975	0.5	-21785.9101356819
-32270.023199812033	-11510.21536230635	0.55	-20852.128889183907
-33361.371143383345	-10682.400302186192	0.6	-19753.988638665054
-32874.42025416065	-10908.641302197384	0.65	-18596.663935384528
-30965.4283796712	-11862.762787493572	0.7	-17593.56246514686
-29552.900628690008	-12411.589079093661	0.75	-16696.916966492747
-30121.86733051554	-12235.604411909278	0.8	-15812.85699563053
-31054.17294961081	-12051.659246464933	0.85	-14902.036301936814
-31275.539332321932	-12014.554417511676	0.9	-13940.6529089927
-35065.826104869375	-11733.116129423874	0.95	-12899.75162819615
-33827.73148890551	-11676.65682676974	1.0	-11676.65682676974
