alpha	beta	x	y
-1406.6888534672948	-37222.8291929018	0.0	-1406.6888534672948
-1511.223687314085	-42361.661788497266	0.05	-3553.7455923732446
-1708.7195586193884	-37485.547629553905	0.1	-5286.40236571284
-2727.109564319908	-30014.825325429127	0.15	-6820.26692848629
-4356.594986710508	-23150.264777810633	0.2	-8115.328944930533
-6115.108575672995	-17701.80584193961	0.25	-9011.78289223965
-7598.895761936695	-13342.652060825512	0.3	-9322.02265160334
-9081.574845943867	-9878.722872802738	0.35	-9360.576655344472
-10772.569981217533	-6971.000467105299	0.4	-9251.94217557264
-12810.955010102687	-4413.451701105989	0.45	-9032.078521054173
-15049.167781454347	-2047.6270645750228	0.5	-8548.397423014685
-17323.85833944556	-37.84243590794085	0.55	-7816.5495924998695
-19274.960544144975	1405.324453256574	0.6	-6866.789545704046
-20398.74344326506	2140.824169832773	0.65	-5748.0244947514675
-20193.103299962015	2167.3090868674753	0.7	-4540.814629181373
-18405.58926878581	1610.5548989871427	0.75	-3393.4811429560955
-15407.904367988047	577.7461417791515	0.8	-2619.3839601742875
-11853.830015193811	-304.9649077362276	0.85	-2037.2946738548653
-9492.22103731781	-569.9152161542949	0.9	-1462.145798270646
-11603.43293320542	-295.4079985029042	0.95	-860.8092452380305
-23005.147671944334	-175.8183817075862	1.0	-175.8183817075862
