alpha	beta	x	y
-115198.52469251375	-199839.76243717645	0.0	-115198.52469251375
-115780.6277247671	-175309.2925732345	0.05	-118757.06096719047
-116857.30626770489	-161383.56385365696	0.1	-121309.9320263001
-118104.88455541732	-152614.6270292654	0.15	-123281.34592649453
-119451.98248155547	-146256.1840991651	0.2	-124812.8228050774
-120925.95904279104	-141154.30959720153	0.25	-125983.04668139367
-122524.08554081619	-136924.99791952298	0.3	-126844.35925442823
-124189.89567254315	-133461.03330394573	0.35	-127434.79384353405
-125849.0473040466	-130684.56673770276	0.4	-127783.25507750906
-127460.79104841888	-128463.54439478013	0.45	-127912.03005428144
-129105.62129247075	-126674.61272881401	0.5	-127890.11701064238
-130852.47216396722	-125117.91219427098	0.55	-127698.46418063428
-132816.32242170835	-123656.67305926247	0.6	-127320.53280424082
-135120.36569485528	-122257.81921742225	0.65	-126759.7104845238
-137820.3613449404	-120953.24475334016	0.7	-126013.37973082023
-140902.26771872095	-119794.91451072544	0.75	-125071.75281272433
-144385.453668691	-118798.13402115837	0.8	-123915.5979506649
-148603.33316095808	-117906.88309419829	0.85	-122511.35060421226
-154745.61423345134	-117027.45381281845	0.9	-120799.26985488174
-165748.22468609718	-116178.50479682637	0.95	-118656.9907912899
-187490.97776158305	-115679.64447399187	1.0	-115679.64447399187
